player_id,player_name,player_position,team_shortname,top_movement,top_off_ball_runs,top_press,top_movement_build_up,top_movement_create,top_movement_finish,top_movement_direct,top_movement_quick_break,top_movement_transition,top_movement_set_play,top_movement_chaotic,top_off_ball_runs_build_up,top_off_ball_runs_create,top_off_ball_runs_finish,top_off_ball_runs_direct,top_off_ball_runs_quick_break,top_off_ball_runs_transition,top_off_ball_runs_set_play,top_off_ball_runs_chaotic,top_off_ball_runs_behind,top_off_ball_runs_coming_short,top_off_ball_runs_cross_receiver,top_off_ball_runs_dropping_off,top_off_ball_runs_overlap,top_off_ball_runs_pulling_half_space,top_off_ball_runs_pulling_wide,top_off_ball_runs_run_ahead_of_the_ball,top_off_ball_runs_support,top_off_ball_runs_underlap,top_press_pressing,top_press_pressure,top_press_counter_press,top_press_recovery_press,top_press_other,top_movement_winning,top_movement_drawing,top_movement_loosing,top_off_ball_runs_winning,top_off_ball_runs_drawing,top_off_ball_runs_loosing,top_press_winning,top_press_drawing,top_press_loosing,top_movement_left,top_movement_center,top_movement_right,top_movement_middle_third,top_movement_attacking_third,top_movement_penalty,top_off_ball_runs_left,top_off_ball_runs_center,top_off_ball_runs_right,top_off_ball_runs_middle_third,top_off_ball_runs_attacking_third,top_off_ball_runs_penalty,top_movement_jogging,top_movement_running,top_movement_hsr,top_movement_sprinting,top_off_ball_runs_running,top_off_ball_runs_hsr,top_off_ball_runs_sprinting,top_choice,top_choice_attempts,top_choice_winning,top_choice_attempts_winning,top_choice_drawing,top_choice_attempts_drawing,top_choice_loosing,top_choice_attempts_loosing,top_choice_left,top_choice_attempts_left,top_choice_center,top_choice_attempts_center,top_choice_right,top_choice_attempts_right,top_choice_middle_third,top_choice_attempts_middle_third,top_choice_attacking_third,top_choice_attempts_attacking_third,top_choice_penalty,top_choice_attempts_penalty,top_choice_build_up,top_choice_attempts_build_up,top_choice_create,top_choice_attempts_create,top_choice_finish,top_choice_attempts_finish,top_choice_direct,top_choice_attempts_direct,top_choice_quick_break,top_choice_attempts_quick_break,top_choice_transition,top_choice_attempts_transition,top_choice_set_play,top_choice_attempts_set_play,top_choice_chaotic,top_choice_attempts_chaotic,minutes_total,match_played,top_movement_per90,top_off_ball_runs_per90,top_press_per90,top_movement_build_up_per90,top_movement_create_per90,top_movement_finish_per90,top_movement_direct_per90,top_movement_quick_break_per90,top_movement_transition_per90,top_movement_set_play_per90,top_movement_chaotic_per90,top_off_ball_runs_build_up_per90,top_off_ball_runs_create_per90,top_off_ball_runs_finish_per90,top_off_ball_runs_direct_per90,top_off_ball_runs_quick_break_per90,top_off_ball_runs_transition_per90,top_off_ball_runs_set_play_per90,top_off_ball_runs_chaotic_per90,top_off_ball_runs_behind_per90,top_off_ball_runs_coming_short_per90,top_off_ball_runs_cross_receiver_per90,top_off_ball_runs_dropping_off_per90,top_off_ball_runs_overlap_per90,top_off_ball_runs_pulling_half_space_per90,top_off_ball_runs_pulling_wide_per90,top_off_ball_runs_run_ahead_of_the_ball_per90,top_off_ball_runs_support_per90,top_off_ball_runs_underlap_per90,top_press_pressing_per90,top_press_pressure_per90,top_press_counter_press_per90,top_press_recovery_press_per90,top_press_other_per90,top_movement_winning_per90,top_movement_drawing_per90,top_movement_loosing_per90,top_off_ball_runs_winning_per90,top_off_ball_runs_drawing_per90,top_off_ball_runs_loosing_per90,top_press_winning_per90,top_press_drawing_per90,top_press_loosing_per90,top_movement_left_per90,top_movement_center_per90,top_movement_right_per90,top_movement_middle_third_per90,top_movement_attacking_third_per90,top_movement_penalty_per90,top_off_ball_runs_left_per90,top_off_ball_runs_center_per90,top_off_ball_runs_right_per90,top_off_ball_runs_middle_third_per90,top_off_ball_runs_attacking_third_per90,top_off_ball_runs_penalty_per90,top_movement_jogging_per90,top_movement_running_per90,top_movement_hsr_per90,top_movement_sprinting_per90,top_off_ball_runs_running_per90,top_off_ball_runs_hsr_per90,top_off_ball_runs_sprinting_per90
159946,M. Sutton,GK,Western United,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19,20.5,0.18,16.5,0.25,4.0,0.0,0.0,0.21,9.5,0.3,5.0,0.08,6.0,0.5,7.0,0.0,0.0,0.0,0.0,0.15,13.0,0.0,2.5,0.0,0.0,0.4,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,194.48,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
163972,M. Mata,CF,Auckland FC,2.42,1.23,0.0,0.01,0.44,0.99,0.08,0.13,0.48,0.09,0.18,0.0,0.17,0.68,0.01,0.13,0.21,0.0,0.02,0.21,0.0,0.69,0.0,0.0,0.02,0.02,0.28,0.0,0.01,0.0,-0.25,0.0,0.25,0.0,0.3,0.58,1.55,0.15,0.27,0.81,-0.5,0.25,0.25,0.59,1.45,0.38,0.49,1.93,1.06,0.25,0.94,0.05,0.13,1.1,0.7,1.02,0.65,0.21,0.19,0.67,0.56,0.0,0.27,5.5,0.0,0.0,0.5,2.0,0.14,3.5,0.0,1.5,0.33,1.5,0.4,2.5,0.17,3.0,0.4,2.5,1.0,0.5,0.0,0.0,0.0,2.0,0.0,1.0,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.67,1.5,92.73,2,2.35,1.19,0.0,0.01,0.43,0.96,0.08,0.13,0.47,0.09,0.17,0.0,0.16,0.66,0.01,0.13,0.2,0.0,0.02,0.2,0.0,0.67,0.0,0.0,0.02,0.02,0.27,0.0,0.01,0.0,-0.24,0.0,0.24,0.0,0.29,0.56,1.5,0.15,0.26,0.79,-0.49,0.24,0.24,0.57,1.41,0.37,0.48,1.87,1.03,0.24,0.91,0.05,0.13,1.07,0.68,0.99,0.63,0.2,0.18,0.65,0.54,0.0
176224,P. Cancar,RCB,Newcastle,0.21,0.02,3.5,0.0,0.03,0.12,0.0,0.0,0.0,0.05,0.01,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,2.25,0.0,0.5,0.75,0.0,0.18,0.04,0.0,0.0,0.01,0.0,3.25,0.25,0.01,0.15,0.05,0.06,0.14,0.14,0.0,0.0,0.01,0.01,0.0,0.0,0.18,0.0,0.0,0.0,0.0,0.01,0.0,0.26,35.0,0.0,0.0,0.31,26.0,0.11,9.0,0.25,4.0,0.42,12.0,0.16,19.0,0.24,21.0,1.0,1.0,0.0,0.0,0.29,7.0,0.17,23.0,0.5,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,2.0,98.4,1,0.19,0.02,3.2,0.0,0.03,0.11,0.0,0.0,0.0,0.05,0.01,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,2.06,0.0,0.46,0.69,0.0,0.16,0.04,0.0,0.0,0.01,0.0,2.97,0.23,0.01,0.14,0.05,0.05,0.13,0.13,0.0,0.0,0.01,0.01,0.0,0.0,0.16,0.0,0.0,0.0,0.0,0.01,0.0
285188,A. Paulsen,GK,Auckland FC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23,8.5,0.2,1.25,0.18,5.5,0.43,1.75,0.29,1.75,0.44,2.25,0.11,4.5,0.32,4.75,0.0,0.0,0.0,0.0,0.11,4.75,0.5,0.5,0.0,0.0,0.45,2.75,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.25,396.5,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
287934,Walid Shour,RDM,Brisbane FC,0.74,0.08,4.5,0.01,0.13,0.47,0.0,0.03,0.0,0.05,0.03,0.0,0.02,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.03,0.02,0.0,0.0,2.0,0.0,2.25,0.25,0.0,0.31,0.42,0.0,0.03,0.05,0.0,4.25,0.25,0.1,0.29,0.35,0.35,0.38,0.05,0.01,0.02,0.05,0.04,0.04,0.0,0.56,0.07,0.0,0.0,0.08,0.0,0.0,0.2,55.0,0.0,0.0,0.2,41.0,0.21,14.0,0.28,18.0,0.27,11.0,0.12,26.0,0.27,33.0,0.07,15.0,0.5,2.0,0.0,3.0,0.27,22.0,0.13,23.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.5,4.0,102.13,1,0.65,0.07,3.97,0.01,0.11,0.41,0.0,0.03,0.0,0.04,0.03,0.0,0.02,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.03,0.02,0.0,0.0,1.76,0.0,1.98,0.22,0.0,0.27,0.37,0.0,0.03,0.04,0.0,3.75,0.22,0.09,0.26,0.31,0.31,0.33,0.04,0.01,0.02,0.04,0.04,0.04,0.0,0.49,0.06,0.0,0.0,0.07,0.0,0.0
560893,E. Alagich,LDM,Adelaide United,0.73,0.29,8.25,0.02,0.18,0.37,0.0,0.02,0.0,0.03,0.1,0.01,0.06,0.19,0.0,0.0,0.0,0.03,0.0,0.0,0.01,0.11,0.0,0.0,0.01,0.01,0.08,0.04,0.03,0.25,2.0,0.0,4.0,2.0,0.0,0.29,0.44,0.0,0.05,0.24,0.0,0.5,7.75,0.35,0.33,0.05,0.24,0.47,0.16,0.18,0.11,0.0,0.06,0.23,0.05,0.58,0.1,0.05,0.0,0.24,0.05,0.0,0.37,41.0,0.0,0.0,0.35,17.0,0.38,24.0,0.32,19.0,0.42,12.0,0.4,10.0,0.5,22.0,0.44,9.0,1.0,1.0,0.2,5.0,0.44,25.0,0.33,6.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.33,3.0,96.0,1,0.68,0.27,7.73,0.02,0.17,0.35,0.0,0.02,0.0,0.03,0.09,0.01,0.06,0.18,0.0,0.0,0.0,0.03,0.0,0.0,0.01,0.1,0.0,0.0,0.01,0.01,0.08,0.04,0.03,0.23,1.88,0.0,3.75,1.88,0.0,0.27,0.41,0.0,0.05,0.22,0.0,0.47,7.27,0.33,0.31,0.05,0.22,0.44,0.15,0.17,0.1,0.0,0.06,0.22,0.05,0.54,0.09,0.05,0.0,0.22,0.05,0.0
560894,A. Popovic,RCB,Sydney FC,0.45,0.04,4.25,0.0,0.02,0.08,0.0,0.01,0.0,0.32,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.5,0.0,1.0,2.75,0.0,0.04,0.41,0.0,0.04,0.01,0.0,0.0,4.25,0.0,0.31,0.14,0.06,0.38,0.32,0.0,0.0,0.04,0.0,0.04,0.04,0.4,0.01,0.0,0.0,0.04,0.0,0.0,0.35,46.0,0.0,0.0,1.0,1.0,0.33,45.0,0.4,5.0,0.47,15.0,0.27,26.0,0.22,27.0,0.58,12.0,0.0,0.0,0.4,5.0,0.41,17.0,0.5,8.0,0.5,4.0,0.0,2.0,0.0,0.0,0.5,2.0,0.0,8.0,94.65,1,0.43,0.04,4.04,0.0,0.02,0.08,0.0,0.01,0.0,0.3,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.48,0.0,0.95,2.61,0.0,0.04,0.39,0.0,0.04,0.01,0.0,0.0,4.04,0.0,0.29,0.13,0.06,0.36,0.3,0.0,0.0,0.04,0.0,0.04,0.04,0.38,0.01,0.0,0.0,0.04,0.0,0.0
560916,N. Botić,CF,Western United,7.0,3.96,0.5,0.08,1.24,2.72,0.11,0.9,1.12,0.09,0.75,0.0,0.48,1.36,0.06,0.67,1.08,0.0,0.3,1.8,0.02,1.18,0.0,0.0,0.03,0.01,0.87,0.06,0.0,0.0,0.0,0.0,0.25,0.25,6.35,0.66,0.0,3.58,0.38,0.0,0.5,0.0,0.0,1.33,5.27,0.42,1.29,5.67,2.65,0.33,3.5,0.14,0.35,3.59,1.81,2.82,2.01,0.84,0.78,2.01,1.46,0.49,0.29,15.5,0.25,14.0,0.67,1.5,0.0,0.0,0.33,7.5,0.43,3.5,0.11,4.5,0.25,10.0,0.66,3.0,0.0,0.0,0.0,0.5,0.25,4.0,0.67,1.5,1.0,1.5,0.5,1.0,0.0,2.5,0.0,0.0,0.12,4.0,194.48,2,3.24,1.83,0.23,0.04,0.57,1.26,0.05,0.42,0.52,0.04,0.35,0.0,0.22,0.63,0.03,0.31,0.5,0.0,0.14,0.83,0.01,0.55,0.0,0.0,0.01,0.0,0.4,0.03,0.0,0.0,0.0,0.0,0.12,0.12,2.94,0.31,0.0,1.66,0.18,0.0,0.23,0.0,0.0,0.62,2.44,0.19,0.6,2.62,1.23,0.15,1.62,0.06,0.16,1.66,0.84,1.31,0.93,0.39,0.36,0.93,0.68,0.23
560917,R. Bozinovski,RM,Western United,0.45,0.17,6.75,0.02,0.18,0.08,0.0,0.03,0.0,0.01,0.12,0.01,0.1,0.01,0.0,0.0,0.0,0.0,0.04,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.11,0.04,0.0,0.0,2.5,0.0,3.25,1.0,0.37,0.08,0.0,0.14,0.02,0.0,6.75,0.0,0.0,0.1,0.17,0.18,0.24,0.19,0.0,0.02,0.09,0.06,0.04,0.11,0.0,0.33,0.1,0.01,0.01,0.15,0.01,0.01,0.26,24.5,0.31,19.0,0.09,5.5,0.0,0.0,0.18,5.5,0.3,10.0,0.28,9.0,0.2,15.0,0.5,2.0,1.0,0.5,0.28,3.5,0.31,13.0,0.0,2.5,1.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.28,3.5,123.98,2,0.33,0.12,4.9,0.01,0.13,0.06,0.0,0.02,0.0,0.01,0.09,0.01,0.07,0.01,0.0,0.0,0.0,0.0,0.03,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.08,0.03,0.0,0.0,1.81,0.0,2.36,0.73,0.27,0.06,0.0,0.1,0.01,0.0,4.9,0.0,0.0,0.07,0.12,0.13,0.17,0.14,0.0,0.01,0.07,0.04,0.03,0.08,0.0,0.24,0.07,0.01,0.01,0.11,0.01,0.01
560983,A. Burke-Gilroy,LB,Brisbane FC,1.02,0.27,2.5,0.01,0.17,0.74,0.0,0.05,0.0,0.01,0.04,0.0,0.06,0.19,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.06,0.01,0.01,0.01,0.03,0.08,0.06,0.01,0.0,0.75,0.0,0.75,1.0,0.0,0.65,0.37,0.0,0.23,0.04,0.0,1.75,0.75,0.74,0.27,0.0,0.24,0.77,0.34,0.21,0.06,0.0,0.05,0.22,0.08,0.69,0.13,0.01,0.04,0.09,0.13,0.0,0.28,40.0,0.0,0.0,0.31,29.0,0.18,11.0,0.28,32.0,0.17,6.0,0.5,2.0,0.28,18.0,0.28,18.0,0.33,3.0,0.0,2.0,0.31,16.0,0.22,18.0,0.0,0.0,0.5,2.0,0.0,0.0,0.0,0.0,0.5,2.0,102.13,1,0.9,0.24,2.2,0.01,0.15,0.65,0.0,0.04,0.0,0.01,0.04,0.0,0.05,0.17,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.05,0.01,0.01,0.01,0.03,0.07,0.05,0.01,0.0,0.66,0.0,0.66,0.88,0.0,0.57,0.33,0.0,0.2,0.04,0.0,1.54,0.66,0.65,0.24,0.0,0.21,0.68,0.3,0.19,0.05,0.0,0.04,0.19,0.07,0.61,0.11,0.01,0.04,0.08,0.11,0.0
560984,D. Williams,CF,Perth Glory,2.18,0.72,2.25,0.03,0.27,1.32,0.04,0.02,0.09,0.0,0.41,0.0,0.11,0.52,0.02,0.0,0.05,0.0,0.02,0.01,0.0,0.51,0.0,0.0,0.0,0.0,0.11,0.09,0.0,0.0,0.0,0.0,1.0,1.25,0.34,1.85,0.0,0.1,0.62,0.0,-0.25,2.5,0.0,0.39,1.49,0.3,0.38,1.79,0.85,0.02,0.66,0.03,0.07,0.65,0.48,1.18,0.28,0.36,0.0,0.37,0.35,0.0,0.31,29.0,0.33,6.0,0.3,23.0,0.0,0.0,0.2,5.0,0.31,13.0,0.36,11.0,0.23,13.0,0.42,12.0,0.33,3.0,0.5,2.0,0.38,8.0,0.21,14.0,0.0,1.0,1.0,1.0,0.5,2.0,0.0,0.0,0.0,1.0,99.1,1,1.98,0.65,2.04,0.03,0.25,1.2,0.04,0.02,0.08,0.0,0.37,0.0,0.1,0.47,0.02,0.0,0.05,0.0,0.02,0.01,0.0,0.46,0.0,0.0,0.0,0.0,0.1,0.08,0.0,0.0,0.0,0.0,0.91,1.14,0.31,1.68,0.0,0.09,0.56,0.0,-0.23,2.27,0.0,0.35,1.35,0.27,0.35,1.63,0.77,0.02,0.6,0.03,0.06,0.59,0.44,1.07,0.25,0.33,0.0,0.34,0.32,0.0
560985,C. Cook,GK,Perth Glory,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26,19.0,0.2,5.0,0.29,14.0,0.0,0.0,0.29,7.0,0.4,5.0,0.14,7.0,0.21,14.0,0.0,0.0,0.0,0.0,0.11,9.0,0.0,0.0,0.0,0.0,0.4,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,102.13,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
560989,T. Mrčela,LCB,Perth Glory,0.04,0.0,3.0,0.0,0.01,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.0,0.5,1.0,0.0,0.04,0.0,0.0,0.0,0.0,0.5,2.5,0.0,0.01,0.03,0.0,0.02,0.02,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.23,22.0,0.5,4.0,0.17,18.0,0.0,0.0,0.25,12.0,0.33,6.0,0.0,4.0,0.23,13.0,0.0,0.0,0.0,0.0,0.25,8.0,0.25,12.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,102.13,1,0.04,0.0,2.64,0.0,0.01,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.32,0.0,0.44,0.88,0.0,0.04,0.0,0.0,0.0,0.0,0.44,2.2,0.0,0.01,0.03,0.0,0.02,0.02,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0
582974,M. Francois,LW,Auckland FC,2.29,1.84,0.75,0.01,0.19,1.12,0.05,0.27,0.46,0.03,0.17,0.0,0.08,0.87,0.01,0.25,0.46,0.03,0.13,0.12,0.0,1.28,0.0,0.0,0.0,0.03,0.18,0.22,0.0,0.0,0.5,0.0,0.25,0.0,0.0,1.69,0.6,0.0,1.38,0.46,0.0,0.5,0.25,0.71,1.58,0.0,0.38,1.9,1.0,0.26,1.54,0.03,0.17,1.67,1.34,0.47,0.98,0.39,0.36,0.87,0.59,0.38,0.33,13.5,0.0,0.0,0.33,9.0,0.33,4.5,0.32,11.0,0.4,2.5,0.0,0.0,0.37,5.5,0.45,5.5,0.5,1.0,0.0,1.0,0.33,3.0,0.38,4.0,0.0,0.5,0.0,0.0,0.33,1.5,1.0,0.5,0.4,2.5,111.57,2,1.85,1.48,0.61,0.01,0.15,0.9,0.04,0.22,0.37,0.02,0.14,0.0,0.06,0.7,0.01,0.2,0.37,0.02,0.1,0.1,0.0,1.03,0.0,0.0,0.0,0.02,0.15,0.18,0.0,0.0,0.4,0.0,0.2,0.0,0.0,1.36,0.48,0.0,1.11,0.37,0.0,0.4,0.2,0.57,1.27,0.0,0.31,1.53,0.81,0.21,1.24,0.02,0.14,1.35,1.08,0.38,0.79,0.31,0.29,0.7,0.48,0.31
624628,J. Randall,CF,Auckland FC,2.74,1.61,0.75,0.0,0.22,1.32,0.05,0.09,0.68,0.0,0.37,0.0,0.1,0.67,0.05,0.05,0.63,0.0,0.12,0.28,0.0,1.0,0.0,0.0,0.03,0.0,0.19,0.07,0.05,0.0,0.0,0.0,0.5,0.25,0.0,1.63,1.11,0.0,0.92,0.69,0.0,0.5,0.25,0.74,1.6,0.4,0.43,2.31,1.52,0.41,1.09,0.1,0.16,1.45,1.0,1.27,0.72,0.3,0.18,0.83,0.62,0.15,0.4,2.5,0.0,0.0,0.5,2.0,0.0,0.5,0.0,0.5,0.67,1.5,0.0,0.5,0.0,1.0,0.67,1.5,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,1.0,1.0,0.5,0.0,0.5,91.1,2,2.71,1.59,0.74,0.0,0.22,1.3,0.05,0.09,0.67,0.0,0.37,0.0,0.1,0.66,0.05,0.05,0.62,0.0,0.12,0.28,0.0,0.99,0.0,0.0,0.03,0.0,0.19,0.07,0.05,0.0,0.0,0.0,0.49,0.25,0.0,1.61,1.1,0.0,0.91,0.68,0.0,0.49,0.25,0.73,1.58,0.4,0.42,2.28,1.5,0.41,1.08,0.1,0.16,1.43,0.99,1.25,0.71,0.3,0.18,0.82,0.61,0.15
698137,I. Hughes,CB,Wellington P FC,0.32,0.13,5.0,0.01,0.02,0.04,0.0,0.0,0.0,0.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.25,0.0,0.25,2.5,0.0,0.15,0.17,0.0,0.12,0.0,0.0,3.5,1.5,0.0,0.28,0.04,0.03,0.27,0.21,0.0,0.12,0.0,0.0,0.12,0.12,0.1,0.12,0.0,0.0,0.12,0.0,0.0,0.32,40.0,0.0,0.0,0.08,12.0,0.43,28.0,0.33,6.0,0.36,14.0,0.3,20.0,0.36,22.0,1.0,3.0,0.0,0.0,0.4,15.0,0.24,21.0,1.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.85,1,0.29,0.12,4.46,0.01,0.02,0.04,0.0,0.0,0.0,0.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.0,0.0,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.01,0.0,0.22,2.23,0.0,0.13,0.15,0.0,0.11,0.0,0.0,3.12,1.34,0.0,0.25,0.04,0.03,0.24,0.19,0.0,0.11,0.0,0.0,0.11,0.11,0.09,0.11,0.0,0.0,0.11,0.0,0.0
698137,I. Hughes,RCB,Wellington P FC,0.17,0.01,3.75,0.0,0.01,0.05,0.0,0.0,0.0,0.06,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.0,-0.5,2.75,0.0,0.01,0.16,0.0,0.0,0.01,0.0,2.0,1.75,0.04,0.06,0.07,0.03,0.13,0.13,0.0,0.0,0.01,0.0,0.01,0.01,0.11,0.01,0.0,0.0,0.01,0.0,0.0,0.25,20.0,0.0,0.0,0.33,3.0,0.24,17.0,0.33,3.0,0.4,5.0,0.17,12.0,0.44,9.0,0.0,1.0,0.0,0.0,0.0,6.0,0.2,5.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43,7.0,90.08,1,0.17,0.01,3.75,0.0,0.01,0.05,0.0,0.0,0.0,0.06,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.0,-0.5,2.75,0.0,0.01,0.16,0.0,0.0,0.01,0.0,2.0,1.75,0.04,0.06,0.07,0.03,0.13,0.13,0.0,0.0,0.01,0.0,0.01,0.01,0.11,0.01,0.0,0.0,0.01,0.0,0.0
735573,T. Aquilina,LW,Newcastle,1.65,1.24,2.75,0.05,0.36,1.07,0.01,0.0,0.0,0.05,0.12,0.02,0.23,0.91,0.01,0.0,0.0,0.02,0.05,0.57,0.0,0.33,0.01,0.0,0.01,0.02,0.18,0.08,0.04,0.0,1.25,0.0,1.5,0.0,0.0,1.45,0.2,0.0,1.17,0.06,0.0,2.5,0.25,0.68,0.78,0.2,0.29,1.33,0.64,0.3,0.84,0.1,0.18,1.03,0.72,0.41,0.37,0.24,0.57,0.44,0.41,0.38,0.18,17.0,0.0,0.0,0.19,16.0,0.0,1.0,0.25,12.0,0.0,3.0,0.0,2.0,0.2,10.0,0.0,2.0,0.0,0.0,0.0,3.0,0.29,7.0,0.0,5.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,98.4,1,1.51,1.13,2.52,0.05,0.33,0.98,0.01,0.0,0.0,0.05,0.11,0.02,0.21,0.83,0.01,0.0,0.0,0.02,0.05,0.52,0.0,0.3,0.01,0.0,0.01,0.02,0.16,0.07,0.04,0.0,1.14,0.0,1.37,0.0,0.0,1.33,0.18,0.0,1.07,0.05,0.0,2.29,0.23,0.62,0.71,0.18,0.27,1.22,0.59,0.27,0.77,0.09,0.16,0.94,0.66,0.37,0.34,0.22,0.52,0.4,0.37,0.35
